order id,order numeric id,buyer,seller,product name,product description,product category,processed date,order status,order style,order currency,sold price,quantity,subtotal,shipping price,taxes,taxes currency,credits applied,total,processed_date,model_colorway,size,official_name_x,official_colorway_x,official_name_y,official_colorway_y,official_name,official_colorway,style_code
TUY33GsMwAUpxYDZWCQBED,357573445,raymone13,houstonselects,💖🔥DESIGNER BAG SHOWN ON SCREEN (PLZ SWIPE) ✅ #30,THIS WAS SUCH A BANGER ITEM WE HAD TO PULL OUT HSD JUST TO RUN IT...AND MY TEAM DIDNT LOAD IT ... LISTEN FOR BAG INFO!!! WILL DELAY YOUR SHIPPING TIME 1-2 WEEKS IF IT IS GETTING COAED.,Sneakers,2025-04-30 18:29 (UTC),completed,direct_order,USD,$33.00,1,$33.00,$9.21,$3.22,USD,$0.00,$45.43,2025-05-10,💖🔥DESIGNER BAG SHOWN ON SCREEN (PLZ SWIPE) ✅ #30,N/a,,,,,Jordan Jumpman Jack TR Travis Scott Sail,Sail/Muslin/Dark Mocha,FZ8117-100
2xQ9Lgg8WaPsc2fag2TZfd,357533268,raymone13,woosleysshoes,SIZE 13M / JORDAN 5 FIRE RED BLACK TONGUE / USED,NO BOX - 0501,Sneakers,2025-04-30 17:39 (UTC),completed,direct_order,USD,$119.00,1,$119.00,$9.21,$11.61,USD,$0.00,$139.82,2025-05-10,SIZE 13M / JORDAN 5 FIRE RED BLACK TONGUE / USED,13,,,,,Jordan 5 Retro Fire Red Black Tongue (2013),White/Fire Red-Black,136027-120
iWupga5QCDkfJZWrbeukjZ,357464571,raymone13,solesupremacy,BRAND NEW SNEAKER PULL WITH BOX #17,"PLEASE PAY ATTENTION TO MODEL, SIZE,  CONDITION, ETC...",Sneakers,2025-04-30 16:05 (UTC),completed,direct_order,USD,$15.00,1,$15.00,$0.82,$1.47,USD,$0.00,$17.29,2025-05-10,Brandblack Los Angeles Performance Spec,6w,,,,,Nike Air Max 97 City Special Los Angeles,Orange/Black,DH0144-800
FbJxFN7oSL5WYwanqFX9D2,357453549,raymone13,solesupremacy,BRAND NEW SNEAKER PULL WITH BOX #3,"PLEASE PAY ATTENTION TO MODEL, SIZE,  CONDITION, ETC...",Sneakers,2025-04-30 15:47 (UTC),completed,direct_order,USD,$52.00,1,$52.00,$0.00,$5.07,USD,$0.00,$57.07,2025-05-10,Air Max 1 The Bay,8,,,,,Nike Air Max 1 The Bay,White/University Red,FJ4451-100
HJLGtrUGigtCEyhH5PRizX,357452877,raymone13,solesupremacy,BRAND NEW SNEAKER PULL WITH BOX #2,"PLEASE PAY ATTENTION TO MODEL, SIZE,  CONDITION, ETC...",Sneakers,2025-04-30 15:46 (UTC),completed,direct_order,USD,$30.00,1,$30.00,$9.21,$2.93,USD,$0.00,$42.14,2025-05-10,Brandblack Bravo Cordura,7w,,,,,Nike Dunk Low Cordura Light Orewood Brown,Light Orewood Brown/Phantom/Light Iron Ore/Light Orewood Brown,HQ3821-104
gcx5sUpN8f6Lj38DetmDhr,357302694,raymone13,rwsbiscuitboy,Giannis Xmas 13 new #1,New,Sneakers,2025-04-30 07:51 (UTC),completed,direct_order,USD,$40.00,1,$40.00,$9.21,$3.90,USD,$0.00,$53.11,2025-05-10,Giannis Xmas 13 new #1,13,,,,,Jordan 13 Retro Chinese New Year (2020),Pale Ivory/Black-Digital Pink-Club Gold,CW4409-100
cBzdRB9XgepEXe7aJiA4mb,357168412,raymone13,dfwsneakerfan,SIZE 10M NIKE AIR FORCE 1 LOW '07 LV8 DARK STUCCO NEUTRAL OLIVE BN,9090 | BRAND NEW OG BOX,Sneakers,2025-04-30 03:34 (UTC),completed,direct_order,USD,$104.00,1,$104.00,$9.21,$10.14,USD,$0.00,$123.35,2025-05-10,SIZE 10M NIKE AIR FORCE 1 LOW '07 LV8 DARK STUCCO NEUTRAL OLIVE BN,8,,,,,Nike Air Force 1 '07 LV8 Dark Stucco Neutral Olive,Dark Stucco/Neutral Olive/Phantom/Medium Olive,FJ4170-002
kHAZ6PnEqnQdLfMN3xa7gc,357157601,raymone13,dfwsneakerfan,SIZE 13M NIKE AIR FORCE 1 LOW '07 MINT BRAND NEW,7293 | BRAND NEW OG BOX,Sneakers,2025-04-30 03:24 (UTC),completed,direct_order,USD,$104.00,1,$104.00,$9.21,$10.14,USD,$0.00,$123.35,2025-05-10,SIZE 13M NIKE AIR FORCE 1 LOW '07 MINT BRAND NEW,13,,,,,Nike Air Force 1 Low '07 Mint Foam,Barely Green/Mint Foam/White,FZ4123-394
SJDeFgwULSuaBVrvpv22P7,357138695,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #56,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:06 (UTC),completed,direct_order,USD,$18.00,1,$18.00,$0.00,$1.76,USD,$0.00,$19.76,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #56,N/a,,,,,,,CODE_NA
dDRmTAcF2nCx5g9Wg7o6XS,357137587,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #47,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:05 (UTC),completed,direct_order,USD,$23.00,1,$23.00,$0.00,$2.25,USD,$0.00,$25.25,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #47,N/a,,,,,,,CODE_NA
NimF4r3WujLJXrmDSxvsx7,357137007,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #43,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:04 (UTC),completed,direct_order,USD,$21.00,1,$21.00,$0.00,$2.05,USD,$0.00,$23.05,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #43,N/a,,,,,,,CODE_NA
TneCXzsjRgE9hN6esbLX73,357136247,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #36,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:03 (UTC),completed,direct_order,USD,$18.00,1,$18.00,$0.00,$1.76,USD,$0.00,$19.76,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #36,N/a,,,,,,,CODE_NA
LYjLvo8knVkhBffFz57zEw,357134049,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #22,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:01 (UTC),completed,direct_order,USD,$14.00,1,$14.00,$0.00,$1.37,USD,$0.00,$15.37,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #22,N/a,,,,,,,CODE_NA
CBuQZesNRwY9GbuTeRv7WZ,357133787,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #20,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:01 (UTC),completed,direct_order,USD,$20.00,1,$20.00,$0.00,$1.95,USD,$0.00,$21.95,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #20,N/a,,,,,,,CODE_NA
TQ8dYesPDZWQi6FCRUP6Jn,357133524,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #18,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:01 (UTC),completed,direct_order,USD,$19.00,1,$19.00,$0.00,$1.86,USD,$0.00,$20.86,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #18,N/a,,,,,Kith NY to the World Crew Socks White,White,KHM220067
5xSb4FFVHGukHkYM6jRDxX,357133410,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #17,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:01 (UTC),completed,direct_order,USD,$19.00,1,$19.00,$1.69,$1.86,USD,$0.00,$22.55,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #17,N/a,,,,,,,CODE_NA
8T64pGEUg5WkTdXXLsAH9t,357132998,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #15,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 03:00 (UTC),completed,direct_order,USD,$25.00,1,$25.00,$2.57,$2.44,USD,$0.00,$30.01,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #15,15,,,,,,,CODE_NA
mLrvEkvgLsSC5f4QEMtSZL,357131735,raymone13,dfwsneakerfan,#952 SUPREME SOCKS - LISTEN TO THE HOST #9,LISTEN TO THE HOST - NEW,Sneakers,2025-04-30 02:59 (UTC),completed,direct_order,USD,$27.00,1,$27.00,$4.95,$2.64,USD,$0.00,$34.59,2025-05-10,#952 SUPREME SOCKS - LISTEN TO THE HOST #9,9,,,,,Jordan 1 Retro Low OG & Jordan Tatum 3 Jayson Tatum Welcome to the Garden Pack,Coconut Milk/Gorge Green/Kinetic Green,HQ5570-100/HQ5571-900
dcAAPsPsBrKf3pzgBAVBo8,356969156,raymone13,dfwsneakerfan,SIZE 13M JORDAN 1 MID REVERSE PANDA BRAND NEW,9203 | BRAND NEW NO BOX,Sneakers,2025-04-30 00:56 (UTC),completed,direct_order,USD,$66.00,1,$66.00,$9.21,$6.44,USD,$0.00,$81.65,2025-05-10,SIZE 13M JORDAN 1 MID REVERSE PANDA BRAND NEW,13,,,,,Jordan 1 Mid Reverse Panda,White/Black/White/Black,DQ8426-132
dQe4pvAuWhHuSqg9vVeSg7,356683546,raymone13,mtmmisc,Random item! Listen for details! NO CANCELS! #4,,Other,2025-04-29 20:07 (UTC),completed,direct_order,USD,$150.00,1,$150.00,$9.21,$14.63,USD,$0.00,$173.84,2025-05-10,Jordan 11 Retro Low Barons,13,,,,,Jordan 11 Retro Low Barons,Black/Metallic Silver-White,528895-010
Dz78piVDuvbvsamVdTgafn,356615706,raymone13,kicks98110,Jordan 5 ducks og all,.,Sneakers,2025-04-29 18:47 (UTC),completed,direct_order,USD,$150.00,1,$150.00,$7.08,$14.63,USD,$0.00,$171.71,2025-05-10,Jordan 5 ducks og all,13,,,,,Jordan 5 Retro OG Black Metallic Reimagined,Black/White-Metallic Silver-Fire Red,HF3975-001
iGzTjmE8hZFSRMPcRng4sD,356612914,raymone13,jqsneakers,5 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #18,,Sneakers,2025-04-29 18:44 (UTC),completed,direct_order,USD,$17.00,1,$17.00,$1.64,$1.66,USD,$0.00,$20.30,2025-05-10,5 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #18,N/a,,,,,Vans Slip-On 47 V DX Fear of God Red Black,Red/Black-Suede,VN0A3J9FPQR
LNo56vtLTHpAWzxDDkhBhE,356611895,raymone13,jqsneakers,5 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #12,,Sneakers,2025-04-29 18:43 (UTC),completed,direct_order,USD,$24.00,1,$24.00,$0.00,$2.34,USD,$0.00,$26.34,2025-05-10,5 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #12,N/a,,,,,Fear of God Essentials 3-Pack Essential V-Neck Tee Shell,Shell,125BT244352F
fp4mvNnDE3VDycHUr3xbQ6,356610466,raymone13,jqsneakers,5 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #6,,Sneakers,2025-04-29 18:41 (UTC),completed,direct_order,USD,$23.00,1,$23.00,$1.00,$2.25,USD,$0.00,$26.25,2025-05-10,5 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #6,N/a,,,,,,,CODE_NA
22g6WFhypRgMQwp4v5QhFR,356610096,raymone13,jqsneakers,1 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #5,,Sneakers,2025-04-29 18:41 (UTC),completed,direct_order,USD,$7.00,1,$7.00,$0.35,$0.69,USD,$0.00,$8.04,2025-05-10,1 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #5,N/a,,,,,Nike Air Force 1 Low CMFT Trophy Pack (2014),White/Metallic Gold-Hyper Punch,573974-100
3LDJauw3YfiWqDnfi6Mk6c,356609723,raymone13,jqsneakers,1 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #2,,Sneakers,2025-04-29 18:40 (UTC),completed,direct_order,USD,$9.00,1,$9.00,$4.74,$0.88,USD,$0.00,$14.62,2025-05-10,1 PACK OF SNEAKER SHOE TREE 100% GUARANTEED SATISFACTION #2,N/a,,,,,Nike Air Force 1 Low Travis Scott (AF100),White/White,AQ4211-100
iFR9J2H62kXZzogGsLL2Yj,356605574,raymone13,jqsneakers,"JORDAN 3 RETRO DESERT ELEPHANT, SZ 13, USED, NO-BOX",RESELL MARKET @$231 (HIGH DEMAND) JQ-W19-54,Sneakers,2025-04-29 18:35 (UTC),completed,direct_order,USD,$40.00,1,$40.00,$9.21,$3.90,USD,$0.00,$53.11,2025-05-10,"JORDAN 3 RETRO DESERT ELEPHANT, SZ 13, USED, NO-BOX",13,,,,,Jordan 3 Retro Desert Elephant,Black/Rush Orange/Fossil Stone/Sail,CT8532-008
cAccVdV5ABSneNYzHq4ebg,356586689,raymone13,isellhypestuff,SNEAKER STEALS LISTEN AND WATCH FOR INFO #141,,Sneakers,2025-04-29 18:13 (UTC),completed,direct_order,USD,$41.00,1,$41.00,$9.21,$4.00,USD,$0.00,$54.21,2025-05-10,Jordan 1 low se ceramic olive light curry,13,,,,,Jordan 1 Low SE Light Curry,Orange/Olive-Sail,DH6931-102
djP9q6LXHvRp7wzmQ9L62Z,356582759,raymone13,isellhypestuff,FREE BRAND NEW SNEAKERS/SLIDES #9,,Sneakers,2025-04-29 18:08 (UTC),completed,giveaway,USD,$0.00,1,$0.00,$0.00,$0.00,USD,$0.00,$0.00,2025-05-10,FREE BRAND NEW SNEAKERS/SLIDES #9,9,,,,,New Balance 992 Packer Shoes,Yellow/Cream,M992PK1
2mDuvj3NSvqfRELBLMmdz4,356237215,raymone13,stewsshoes,JORDAN 13 OBSIDIAN SIZE 13,USED NO BOX,Sneakers,2025-04-29 04:02 (UTC),completed,direct_order,USD,$104.00,1,$104.00,$9.21,$10.14,USD,$0.00,$123.35,2025-05-10,JORDAN 13 OBSIDIAN SIZE 13,13,,,,,Jordan 13 Retro Obsidian Powder Blue White,White/Obsidian-Dark Powder Blue,414571-144
Ep3iNTanDu8YjgpDG6MngW,356221310,raymone13,stewsshoes,JORDAN 13 BLACK UNC SIZE 13,USED NO BOX,Sneakers,2025-04-29 03:44 (UTC),completed,direct_order,USD,$131.00,1,$131.00,$9.21,$12.78,USD,$0.00,$152.99,2025-05-10,JORDAN 13 BLACK UNC SIZE 13,13,,,,,Jordan 13 Retro Black University Blue (GS),Black/University Blue/White,884129-041
o5h8FNqXbskgGtPkdB7VMi,356143606,raymone13,stewsshoes,JORDAN 1 BROTHERHOOD SIZE 13,BRAND NEW OG BOX,Sneakers,2025-04-29 02:28 (UTC),completed,direct_order,USD,$115.00,1,$115.00,$9.21,$11.22,USD,$0.00,$135.43,2025-05-10,JORDAN 1 BROTHERHOOD SIZE 13,13,,,,,Jordan 1 Retro High OG Brotherhood (GS),University Gold/Light Bordeaux-White,575441-706
M7bg7DWE5jyxaA3X5TNuLH,356114312,raymone13,stewsshoes,JORDAN 5 BLACK GRAPE SIZE 13,USED OG BOX,Sneakers,2025-04-29 02:03 (UTC),completed,direct_order,USD,$116.00,1,$116.00,$9.21,$11.31,USD,$0.00,$136.52,2025-05-10,JORDAN 5 BLACK GRAPE SIZE 13,13,,,,,Jordan 5 Retro Black Grape (2013),Black/New Emerald-Grape Ice,136027-007
gauJZ3Tm2Dpjg9mBYA4T6f,356032386,raymone13,kesoles,#555 SZ 13M AJ1 LOW SOLEFLY #1,USED (OG ALL),Sneakers,2025-04-29 00:55 (UTC),completed,direct_order,USD,$61.00,1,$61.00,$9.21,$5.95,USD,$0.00,$76.16,2025-05-10,#555 SZ 13M AJ1 LOW SOLEFLY #1,13,,,,,Jordan 1 Retro Low OG SP SoleFly,Black/Sport Red/Beige,DN3400-001
bGGKzQ25q4aeSMjFMzRK2Q,355930936,raymone13,stewsshoes,RB DS Georgetown Jordan 6 Size 13,Pre Owned Replacement Box,Sneakers,2025-04-28 23:21 (UTC),completed,direct_order,USD,$180.00,1,$180.00,$9.21,$17.55,USD,$0.00,$206.76,2025-05-10,RB DS Georgetown Jordan 6 Size 13,13,,,,,Jordan 6 Retro Georgetown (2022),Magnet/College Navy,CT8529-012
SHtTEwYQJE86LDbpsEkf7w,355840990,raymone13,kicksfromflorida,Nike Dunk Dusty Olive Size 14,USED Original Box,Sneakers,2025-04-28 21:30 (UTC),completed,direct_order,USD,$80.00,1,$80.00,$9.21,$7.80,USD,$0.00,$97.01,2025-05-10,Nike Dunk Dusty Olive Size 14,14,,,,,Nike Dunk Low Dusty Olive,Dusty Olive/Pro Gold,DH5360-300
dYejgWCAPgsT3MKmh4LX9v,355826377,raymone13,woosleysshoes,SIZE 13 / UNION PISTACHIO DUNK LOW / USED,ORIGINAL BOX,Sneakers,2025-04-28 21:10 (UTC),completed,direct_order,USD,$159.00,1,$159.00,$9.21,$15.51,USD,$0.00,$183.72,2025-05-10,SIZE 13 / UNION PISTACHIO DUNK LOW / USED,13,,,,,Nike Dunk Low Union Passport Pack Pistachio,Midnight Navy/Marine Minuit,DJ9649-401
Vdgad2pKyHY4VUyzwfPEVm,355823355,raymone13,isellhypestuff,SNEAKER STEALS AND DEALS LISTEN AND WATCH FOR INFO #119,,Sneakers,2025-04-28 21:06 (UTC),processing,direct_order,USD,$71.00,1,$71.00,$9.21,$6.93,USD,$0.00,$87.14,2025-05-10,Jordan 10 Retro Orlando Magic,13,,,,,Jordan 10 Retro Orlando,White/Black-Royal-Metallic Silver,310805-108
ajxTVcv4qZfFPwx3nmGYjQ,355803012,raymone13,isellhypestuff,SNEAKER STEALS AND DEALS LISTEN AND WATCH FOR INFO #85,,Sneakers,2025-04-28 20:40 (UTC),completed,direct_order,USD,$33.00,1,$33.00,$9.21,$3.22,USD,$0.00,$45.43,2025-05-10,Cole Haan Grand Journey Navy,13,,,,,Cole Haan Penny Loafer Fragment,Black/Black,CHC38641
5H4gaDiDRdBpYEfJG8LpwC,355784442,raymone13,isellhypestuff,SNEAKER STEALS AND DEALS LISTEN AND WATCH FOR INFO #55,,Sneakers,2025-04-28 20:17 (UTC),completed,direct_order,USD,$92.00,1,$92.00,$9.21,$8.97,USD,$0.00,$110.18,2025-05-10,Jordan 3 Retro Tinker Black Cement,14,,,,,Jordan 3 Retro Tinker Black Cement Gold,Black/Cement Grey-Metallic Gold,CK4348-007
YKw8hGfXZjx284fo3Zqaio,355766240,raymone13,isellhypestuff,SNEAKER STEALS AND DEALS LISTEN AND WATCH FOR INFO #28,,Sneakers,2025-04-28 19:53 (UTC),completed,direct_order,USD,$41.00,1,$41.00,$9.21,$4.00,USD,$0.00,$54.21,2025-05-10,NIKE Waffle One Peace and UNity,14,,,,,Nike Air Force 1 Low Peace and Unity,Black/Green/Red-Blue,DM9051-001
TjVAToH5PSSUvcnHukHqAn,355755916,raymone13,isellhypestuff,SNEAKER STEALS AND DEALS LISTEN AND WATCH FOR INFO #13,,Sneakers,2025-04-28 19:40 (UTC),completed,direct_order,USD,$46.00,1,$46.00,$9.21,$4.49,USD,$0.00,$59.70,2025-05-10,Nike SB Force 58,13,,,,,Nike SB Force 58 Dusty Cactus,Green Frost/Phantom/Gum Light Brown/Dark Russet,DV5477-302
fagYVmT9a3NPeGBMKdJ2uR,355752673,raymone13,isellhypestuff,SNEAKER STEALS AND DEALS LISTEN AND WATCH FOR INFO #8,,Sneakers,2025-04-28 19:36 (UTC),completed,direct_order,USD,$79.00,1,$79.00,$9.21,$7.71,USD,$0.00,$95.92,2025-05-10,Jordan 5 Shattered Backboard,13,,,,,Jordan 5 Retro Shattered Backboard,White/Multi-Color-Multi-Color-Total Orange,DC1060-100
9ZGzsCCUzZXGxesxE8Mo99,355463305,raymone13,dereklevengood,Aj 3 retro flip sz 13,Used no box sz 13,Sneakers,2025-04-28 07:12 (UTC),completed,direct_order,USD,$80.00,1,$80.00,$9.21,$7.80,USD,$0.00,$97.01,2025-05-10,Aj 3 retro flip sz 13,13,,,,,Jordan 3 Retro Black Flip,Black/Metallic Silver,315767-001
6r84ZkPcht4AiT8NHtAZ7T,355454082,raymone13,toptierfunko,"NIKE AIR FORCE 1 LOW '07 LV8 ""MALACHITE PALE IVORY METALLIC GOLD"" SIZE 13M BRAND NEW",RB,Sneakers,2025-04-28 06:38 (UTC),completed,direct_order,USD,$65.00,1,$65.00,$9.21,$6.34,USD,$0.00,$80.55,2025-05-10,"NIKE AIR FORCE 1 LOW '07 LV8 ""MALACHITE PALE IVORY METALLIC GOLD"" SIZE 13M BRAND NEW",13,,,,,Nike Air Force 1 Low '07 LV8 Malachite Pale Ivory Metallic Gold,Malachite/Pale Ivory/Metallic Gold/Malachite,FZ5222-300
ceVE6o7hVwHTXFiGu7wYC4,355451129,raymone13,toptierfunko,"JORDAN 1 SE (SPECIAL EDITION) ""MOCHA ELEPHANT CEMENT""  SIZE 13M BRAND NEW #3",RB,Sneakers,2025-04-28 06:29 (UTC),completed,direct_order,USD,$70.00,1,$70.00,$9.21,$6.83,USD,$0.00,$86.04,2025-05-10,"JORDAN 1 SE (SPECIAL EDITION) ""MOCHA ELEPHANT CEMENT""  SIZE 13M BRAND NEW #3",13,,,,,Jordan 1 Mid SE Craft White Cement Grey Black (GS),Cement Grey/Black/White/Tech Grey/Sail,FD9091-002
eCuzybujhnVe5SbXW5aPyx,355418180,raymone13,aasneaks,AIR JORDAN 11 CMFT LOW UNC - SIZE 6.5Y,DON'T PAY TAX IN STORES & ONLINE!,Sneakers,2025-04-28 05:11 (UTC),completed,direct_order,USD,$62.00,1,$62.00,$9.21,$6.05,USD,$0.00,$77.26,2025-05-10,AIR JORDAN 11 CMFT LOW UNC - SIZE 6.5Y,6.5Y,,,,,Jordan 11 CMFT Low Black Gold,Black/Metallic Gold,DO0613-007
XveyfN4aZruYitC23dSnMm,355361669,raymone13,401heat,(2021) Miami Nights Nike Air Force 1 Low Size 13M,Pre Owned with OG Box,Sneakers,2025-04-28 03:50 (UTC),completed,direct_order,USD,$175.00,1,$175.00,$9.21,$17.07,USD,$0.00,$201.28,2025-05-10,(2021) Miami Nights Nike Air Force 1 Low Size 13M,13,,,,,Nike Air Force 1 Low Miami Nights,Black/Teal/Hot Pink,DD9183-001
2yHw4Jwz7mEyPUNB7P4vJa,355327761,raymone13,bronxg,Keychains #2,You pick,Other,2025-04-28 03:14 (UTC),completed,direct_order,USD,$5.00,1,$5.00,$4.75,$0.49,USD,$0.00,$10.24,2025-05-10,Keychains #2,N/a,,,,,adidas Adistar Cushion 3 Unheardof Pork Chop Piggy Runner,Clear Pink/Semi Pink Spark/Collegiate Red,JS2974
35pvHvUjihoYXUnMp8c4W7,355285946,raymone13,fragmented_soles,*6 PACK* NIKE SOCKS MULTICOLOR PACK - BRAND NEW WITH TAGS #18,NKE03,Sneakers,2025-04-28 02:35 (UTC),completed,direct_order,USD,$16.00,1,$16.00,$6.09,$1.56,USD,$0.00,$23.65,2025-05-10,*6 PACK* NIKE SOCKS MULTICOLOR PACK - BRAND NEW WITH TAGS #18,6,,,,,Jordan Golden Moments Pack (6/7),Multi-Color/Multi-Color,535357-935
f7QSkbCc8G7oAktnRosZxs,354660131,raymone13,aftermarketnyc,RANDOM SNEAKER DEAL #159,"RANDOM SNEAKER DEALS
LISTEN FOR SIZE AND CONDITION",Sneakers,2025-04-27 16:13 (UTC),completed,direct_order,USD,$49.00,1,$49.00,$9.21,$4.78,USD,$0.00,$62.99,2025-05-10,Giannis Immortality 3,8,,,,,Nike Giannis Immortality 3 Triple White,White/White/White,DZ7533-102/DZ7534-102
9FY3he5PXy8TMW72m8239Q,354525350,raymone13,azkickzz,Jordan 13  lucky green,No flaws with box,Sneakers,2025-04-27 10:46 (UTC),completed,direct_order,USD,$185.00,1,$185.00,$2.00,$18.04,USD,$0.00,$205.04,2025-05-10,Jordan 13  lucky green,13,,,,,Jordan 13 Retro White Lucky Green,White/White-Lucky Green-Black,DB6537-113/414571-113
Fu6LaHJcrt5xFmVEKdwmyj,354520937,raymone13,azkickzz,sneaker steal!!! #12,Listen for host for details please,Sneakers,2025-04-27 10:23 (UTC),completed,direct_order,USD,$210.00,1,$210.00,$2.76,$20.48,USD,$0.00,$233.24,2025-05-10,Jordan 3 Retro Cool Grey,13,,,,,Jordan 3 Retro Cool Grey (2021),Silver/Light Graphite-Orange Peel-Sport Red,CT8532-012
4LtoBucn8fXUr7FSN8w6SZ,354520387,raymone13,azkickzz,sneaker steal!!! #11,Listen for host for details please,Sneakers,2025-04-27 10:20 (UTC),completed,direct_order,USD,$225.00,1,$225.00,$0.00,$21.94,USD,$0.00,$246.94,2025-05-10,Jordan 5 Retro DMP Raging Bull,13,,,,,Jordan 5 Retro DMP Raging Bull 3M,Black/Varsity-Red,136027-061
HCBfEoAeWeKxSYHV5wxNkz,354516428,raymone13,azkickzz,sneaker steal!!! #8,Listen for host for details please,Sneakers,2025-04-27 09:58 (UTC),completed,direct_order,USD,$299.00,1,$299.00,$9.21,$29.16,USD,$0.00,$337.37,2025-05-10,Jordan 5 Metallic Purple,13,,,,,Jordan 5 Retro OG Black Metallic Reimagined,Black/White-Metallic Silver-Fire Red,HF3975-001
dDFFxmh9cBcLSXrasm7TVL,354511702,raymone13,curtsha35316,Shoes #2,Listen,Sneakers,2025-04-27 09:31 (UTC),completed,direct_order,USD,$80.00,1,$80.00,$7.73,$7.80,USD,$0.00,$95.53,2025-05-10,Jordan 1 Low SE Legend Blue,13,,,,,Jordan 1 Low SE White Legend Blue,White/Legend Blue,FZ2138-114
GLnUupW2u4ZsndchfsKgvE,354227973,raymone13,dfwsneakerfan,SIZE 7W/5.5Y NIKE AIR FORCE 1 LOW '07 LX GORGE GREEN CROC BRAND NEW,7238 | BRAND NEW OG BOX,Sneakers,2025-04-27 02:14 (UTC),completed,direct_order,USD,$51.00,1,$51.00,$9.21,$4.98,USD,$0.00,$65.19,2025-05-10,SIZE 7W/5.5Y NIKE AIR FORCE 1 LOW '07 LX GORGE GREEN CROC BRAND NEW,7W,,,,,Nike Air Force 1 Low '07 LX Gorge Green Croc (Women's),Gorge Green/Gorge Green/Sail,DZ2708-300
jY9DjjdMKjbMhkRnvHsRmr,354204468,raymone13,dfwsneakerfan,SIZE 13M JORDAN 1 LOW BRED TOE 2.0 BRAND NEW,7798 | BRAND NEW NO BOX,Sneakers,2025-04-27 01:56 (UTC),completed,direct_order,USD,$85.00,1,$85.00,$9.21,$8.29,USD,$0.00,$102.50,2025-05-10,SIZE 13M JORDAN 1 LOW BRED TOE 2.0 BRAND NEW,13,,,,,Jordan 1 Low Bred Toe 2.0,White/Varsity Red/White/Black,553558-161
GUce3phWyfMUJkyMF7kRMx,354200333,raymone13,dfwsneakerfan,SIZE 7.5W/6Y NIKE COURT LOW NN EMBER SAIL BRAND NEW,7145 | BRAND NEW NO BOX,Sneakers,2025-04-27 01:52 (UTC),completed,direct_order,USD,$43.00,1,$43.00,$9.21,$4.20,USD,$0.00,$56.41,2025-05-10,SIZE 7.5W/6Y NIKE COURT LOW NN EMBER SAIL BRAND NEW,7.5W,,,,,Nike Dunk Low New Americana Washed Denim,White/Midnight Navy-Gym Red-Sail,FN6881-100
n4HiFuAXbidbgWUaZRJmyk,354098268,raymone13,530snkrs,Jordan 4 Retro Purple Metallic 13M (no size tag),(Pre Owned)(No Box),Sneakers,2025-04-27 00:30 (UTC),completed,direct_order,USD,$85.00,1,$85.00,$9.21,$8.29,USD,$0.00,$102.50,2025-05-10,Jordan 4 Retro Purple Metallic 13M (no size tag),13,,,,,Jordan 4 Retro Metallic Purple,White/Metallic Silver-Court Purple,CT8527-115
